,total_cpu,total_mem,gazebo_cpu,gazebo_mem,UAV_1_sup_cpu,UAV_1_sup_mem,UAV_2_sup_cpu,UAV_2_sup_mem,pioneer3at_1_sup_cpu,pioneer3at_1_sup_mem,pioneer3at_2_sup_cpu,pioneer3at_2_sup_mem
91.66,97.2,20.6,26.775,6.429366073129334,0.3125,0.24984472892090187,0.3125,0.25025829857929094,0.4625,0.24874998570751913,0.15,0.249090572485016
92.8,97.2,20.5,26.512500000000003,6.429366073129334,0.275,0.24984472892090187,0.275,0.25025829857929094,0.275,0.24874998570751913,0.4125,0.249090572485016
94.01,97.3,20.6,31.299999999999997,6.429366073129334,0.1875,0.24984472892090187,0.1875,0.25025829857929094,0.175,0.24874998570751913,0.3625,0.249090572485016
95.2,98.1,20.6,31.4625,6.429366073129334,0.1875,0.24984472892090187,0.1875,0.25025829857929094,0.1875,0.24874998570751913,0.1875,0.249090572485016
96.4,97.8,20.6,27.875,6.429366073129334,0.4125,0.24984472892090187,0.4125,0.25025829857929094,0.2875,0.24874998570751913,0.15,0.249090572485016
97.645,97.1,20.6,33.325,6.429366073129334,0.175,0.24984472892090187,0.3625,0.25025829857929094,0.1625,0.24874998570751913,0.325,0.249090572485016
98.865,97.4,20.6,26.05,6.429366073129334,0.2875,0.24984472892090187,0.1375,0.25025829857929094,0.2875,0.24874998570751913,0.2875,0.249090572485016
100.205,97.8,20.6,29.0125,6.429366073129334,0.3875,0.24984472892090187,0.3875,0.25025829857929094,0.3875,0.24874998570751913,0.1875,0.249090572485016
101.735,98.2,20.6,30.6125,6.429366073129334,0.2375,0.24984472892090187,0.2375,0.25025829857929094,0.2375,0.24874998570751913,0.2375,0.249090572485016
102.855,97.5,20.7,30.05,6.429366073129334,0.2125,0.24984472892090187,0.0,0.25025829857929094,0.0,0.24874998570751913,0.2125,0.249090572485016
104.125,96.3,20.7,31.175,6.429366073129334,0.25,0.24984472892090187,0.25,0.25025829857929094,0.25,0.24874998570751913,0.25,0.249090572485016
105.36,97.9,20.7,28.424999999999997,6.429366073129334,0.325,0.24984472892090187,0.325,0.25025829857929094,0.325,0.24874998570751913,0.325,0.249090572485016
106.71,97.3,20.7,28.375,6.429366073129334,0.3,0.24984472892090187,0.3,0.25025829857929094,0.2875,0.24874998570751913,0.2875,0.249090572485016
108.235,98.4,20.7,27.1625,6.429366073129334,0.15,0.24984472892090187,0.15,0.25025829857929094,0.3125,0.24874998570751913,0.1625,0.249090572485016
109.785,97.0,20.7,29.8125,6.429366073129334,0.225,0.24984472892090187,0.225,0.25025829857929094,0.225,0.24874998570751913,0.225,0.249090572485016
110.975,96.6,20.7,33.9625,6.429366073129334,0.375,0.24984472892090187,0.1875,0.25025829857929094,0.1875,0.24874998570751913,0.375,0.249090572485016
112.115,96.4,20.7,29.2625,6.429366073129334,0.1875,0.24984472892090187,0.375,0.25025829857929094,0.1875,0.24874998570751913,0.1875,0.249090572485016
113.345,97.4,20.7,28.275,6.429366073129334,0.325,0.24984472892090187,0.325,0.25025829857929094,0.325,0.24874998570751913,0.325,0.249090572485016
114.79,98.3,20.7,27.975,6.429366073129334,0.275,0.24984472892090187,0.1375,0.25025829857929094,0.1375,0.24874998570751913,0.1375,0.249090572485016
116.145,97.5,20.7,28.9625,6.429366073129334,0.275,0.24984472892090187,0.275,0.25025829857929094,0.275,0.24874998570751913,0.4125,0.249090572485016
117.38,97.8,20.7,31.225,6.429366073129334,0.35,0.24984472892090187,0.35,0.25025829857929094,0.3625,0.24874998570751913,0.3625,0.249090572485016
118.62,97.5,20.8,29.0,6.429366073129334,0.125,0.24984472892090187,0.25,0.25028262620625497,0.25,0.24874998570751913,0.25,0.249090572485016
119.925,97.0,20.8,31.525,6.429366073129334,0.3125,0.24984472892090187,0.3125,0.25028262620625497,0.3125,0.24874998570751913,0.3375,0.249090572485016
121.465,97.7,20.8,30.4375,6.429366073129334,0.325,0.24984472892090187,0.1625,0.25028262620625497,0.1625,0.24874998570751913,0.15,0.249090572485016
122.965,97.5,20.8,31.112499999999997,6.429366073129334,0.2875,0.24984472892090187,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.15,0.249090572485016
124.18,97.2,20.8,32.85,6.429366073129334,0.2,0.24984472892090187,0.2,0.25028262620625497,0.2,0.24874998570751913,0.4,0.249090572485016
125.28,97.8,20.8,30.137500000000003,6.429366073129334,0.4,0.24984472892090187,0.2,0.25028262620625497,0.4,0.24874998570751913,0.2,0.249090572485016
126.41,96.5,20.8,29.3875,6.429366073129334,0.2375,0.24984472892090187,0.2375,0.25028262620625497,0.1125,0.24874998570751913,0.2375,0.249090572485016
127.805,97.1,20.8,28.175,6.429366073129334,0.1375,0.24984472892090187,0.1375,0.25028262620625497,0.2875,0.24874998570751913,0.2875,0.249090572485016
129.125,96.9,20.8,32.2375,6.429366073129334,0.2875,0.24984472892090187,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.2875,0.249090572485016
130.38,96.7,20.8,27.2,6.429366073129334,0.3375,0.24984472892090187,0.175,0.25028262620625497,0.175,0.24874998570751913,0.3375,0.249090572485016
131.875,97.5,20.9,29.8875,6.429366073129334,0.325,0.24984472892090187,0.325,0.25028262620625497,0.3125,0.24874998570751913,0.325,0.249090572485016
133.035,97.5,20.9,29.15,6.429366073129334,0.275,0.24984472892090187,0.275,0.25028262620625497,0.1375,0.24874998570751913,0.1375,0.249090572485016
134.41,97.2,20.9,33.6625,6.429366073129334,0.15,0.24984472892090187,0.3125,0.25028262620625497,0.3,0.24874998570751913,0.3,0.249090572485016
135.735,97.8,20.9,29.975,6.429366073129334,0.3,0.24984472892090187,0.2875,0.25028262620625497,0.3,0.24874998570751913,0.15,0.249090572485016
137.01,97.7,20.9,29.775,6.429366073129334,0.175,0.24984472892090187,0.175,0.25028262620625497,0.175,0.24874998570751913,0.3375,0.249090572485016
138.045,97.1,20.9,29.3625,6.429366073129334,0.3875,0.24984472892090187,0.3875,0.25028262620625497,0.1875,0.24874998570751913,0.1875,0.249090572485016
139.24,97.6,20.9,26.7125,6.429366073129334,0.25,0.24984472892090187,0.25,0.25028262620625497,0.25,0.24874998570751913,0.25,0.249090572485016
140.835,97.9,21.0,29.15,6.429366073129334,0.3,0.24984472892090187,0.15,0.25028262620625497,0.3,0.24874998570751913,0.3,0.249090572485016
142.245,98.1,21.0,29.575,6.429366073129334,0.2875,0.24984472892090187,0.2875,0.25028262620625497,0.1375,0.24874998570751913,0.2875,0.249090572485016
143.63,97.0,21.0,28.975,6.429366073129334,0.1625,0.24984472892090187,0.1625,0.25028262620625497,0.325,0.24874998570751913,0.1625,0.249090572485016
144.865,97.7,21.0,34.0625,6.429366073129334,0.4125,0.24984472892090187,0.2125,0.25028262620625497,0.2125,0.24874998570751913,0.425,0.249090572485016
146.375,97.2,21.1,32.075,6.429366073129334,0.125,0.24996636705572217,0.2375,0.25028262620625497,0.2375,0.24874998570751913,0.125,0.249090572485016
147.94,96.9,21.1,31.475,6.429366073129334,0.2375,0.24996636705572217,0.2375,0.25028262620625497,0.25,0.24874998570751913,0.25,0.249090572485016
149.265,97.4,21.1,30.2625,6.429366073129334,0.175,0.24996636705572217,0.175,0.25028262620625497,0.1625,0.24874998570751913,0.325,0.249090572485016
150.37,95.9,21.1,30.5375,6.429366073129334,0.2875,0.24996636705572217,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.15,0.249090572485016
151.92,97.3,21.1,28.275,6.429366073129334,0.3,0.24996636705572217,0.15,0.25028262620625497,0.3,0.24874998570751913,0.3,0.249090572485016
153.385,97.5,21.2,29.349999999999998,6.429366073129334,0.3,0.24996636705572217,0.3,0.25028262620625497,0.1,0.24874998570751913,0.2,0.249090572485016
154.8,96.6,21.2,31.7,6.429366073129334,0.1625,0.24996636705572217,0.1625,0.25028262620625497,0.325,0.24874998570751913,0.1625,0.249090572485016
156.14,96.7,21.2,29.9,6.429366073129334,0.3125,0.24996636705572217,0.3125,0.25028262620625497,0.3,0.24874998570751913,0.3,0.249090572485016
157.7,97.3,21.2,31.225,6.429366073129334,0.1875,0.24996636705572217,0.175,0.25028262620625497,0.1875,0.24874998570751913,0.375,0.249090572485016
159.26,97.6,21.3,29.25,6.429366073129334,0.1375,0.24996636705572217,0.2875,0.25028262620625497,0.275,0.24874998570751913,0.275,0.249090572485016
160.57,97.6,21.4,30.549999999999997,6.429366073129334,0.3375,0.24996636705572217,0.225,0.25028262620625497,0.225,0.24874998570751913,0.225,0.249090572485016
161.925,97.2,21.4,28.2375,6.429366073129334,0.15,0.24996636705572217,0.3125,0.25028262620625497,0.1625,0.24874998570751913,0.15,0.249090572485016
163.23,97.7,21.4,29.087500000000002,6.429366073129334,0.35,0.24996636705572217,0.175,0.25028262620625497,0.35,0.24874998570751913,0.525,0.249090572485016
164.75,97.4,21.4,31.112499999999997,6.429366073129334,0.4375,0.24996636705572217,0.4375,0.25028262620625497,0.2875,0.24874998570751913,0.2875,0.249090572485016
165.845,98.4,21.4,27.5,6.429366073129334,0.2375,0.24996636705572217,0.2375,0.25028262620625497,0.25,0.24874998570751913,0.25,0.249090572485016
167.085,97.3,21.4,32.0,6.429366073129334,0.1375,0.24996636705572217,0.1375,0.25028262620625497,0.2625,0.24874998570751913,0.2625,0.249090572485016
168.345,97.1,21.4,28.925,6.429366073129334,0.275,0.24996636705572217,0.275,0.25028262620625497,0.2625,0.24874998570751913,0.1375,0.249090572485016
169.665,97.2,21.5,27.0875,6.429366073129334,0.4625,0.24996636705572217,0.3125,0.25028262620625497,0.3125,0.24874998570751913,0.3125,0.249090572485016
171.105,97.3,21.5,30.1,6.429366073129334,0.2375,0.24996636705572217,0.125,0.25028262620625497,0.2375,0.24874998570751913,0.2375,0.249090572485016
172.725,98.4,21.5,29.4375,6.429366073129334,0.2625,0.24996636705572217,0.2625,0.25028262620625497,0.1375,0.24874998570751913,0.1375,0.249090572485016
174.1,96.7,21.5,31.4625,6.429366073129334,0.1875,0.24996636705572217,0.375,0.25028262620625497,0.35,0.24874998570751913,0.35,0.249090572485016
175.54,97.5,21.6,27.362499999999997,6.429366073129334,0.2875,0.24996636705572217,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.2875,0.249090572485016
176.795,97.3,21.6,28.049999999999997,6.429366073129334,0.2875,0.24996636705572217,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.1375,0.249090572485016
178.19,97.5,21.6,26.225,6.429366073129334,0.2125,0.24996636705572217,0.2125,0.25028262620625497,0.225,0.24874998570751913,0.3375,0.249090572485016
179.385,98.0,21.6,31.3875,6.429366073129334,0.3375,0.24996636705572217,0.1625,0.25028262620625497,0.1625,0.24874998570751913,0.325,0.249090572485016
180.885,97.8,21.6,27.4875,6.429366073129334,0.25,0.24996636705572217,0.375,0.25028262620625497,0.25,0.24874998570751913,0.25,0.249090572485016
182.24,97.3,21.6,29.862499999999997,6.429366073129334,0.2625,0.24996636705572217,0.1375,0.25028262620625497,0.2625,0.24874998570751913,0.2625,0.249090572485016
183.435,97.7,21.6,27.075,6.429366073129334,0.475,0.24996636705572217,0.325,0.25028262620625497,0.325,0.24874998570751913,0.325,0.249090572485016
184.795,99.1,21.6,25.299999999999997,6.429366073129334,0.2625,0.24996636705572217,0.2625,0.25028262620625497,0.25,0.24874998570751913,0.125,0.249090572485016
185.92,97.8,21.7,31.6375,6.429366073129334,0.175,0.24996636705572217,0.1625,0.25028262620625497,0.175,0.24874998570751913,0.35,0.249090572485016
187.3,97.1,21.7,31.625,6.429366073129334,0.175,0.24996636705572217,0.175,0.25028262620625497,0.3375,0.24874998570751913,0.1625,0.249090572485016
188.555,96.8,21.7,31.625,6.429366073129334,0.35,0.24996636705572217,0.225,0.25028262620625497,0.2375,0.24874998570751913,0.3625,0.249090572485016
189.725,97.3,21.7,27.637500000000003,6.429366073129334,0.125,0.24996636705572217,0.3875,0.25028262620625497,0.125,0.24874998570751913,0.125,0.249090572485016
191.085,97.9,21.7,27.925,6.429366073129334,0.275,0.24996636705572217,0.1375,0.25028262620625497,0.275,0.24874998570751913,0.275,0.249090572485016
192.51,97.1,21.7,33.7,6.429366073129334,0.25,0.24996636705572217,0.125,0.25028262620625497,0.1375,0.24874998570751913,0.1375,0.249090572485016
193.58,97.0,21.7,29.6125,6.429366073129334,0.1875,0.24996636705572217,0.375,0.25028262620625497,0.3625,0.24874998570751913,0.3625,0.249090572485016
194.68,96.7,21.8,27.875,6.429366073129334,0.175,0.24996636705572217,0.3375,0.25028262620625497,0.3375,0.24874998570751913,0.175,0.249090572485016
195.77,97.2,21.8,28.0375,6.429366073129334,0.5625,0.24996636705572217,0.1875,0.25028262620625497,0.1875,0.24874998570751913,0.375,0.249090572485016
197.105,97.5,21.9,29.8875,6.429366073129334,0.175,0.24996636705572217,0.325,0.25028262620625497,0.175,0.24874998570751913,0.525,0.249090572485016
198.655,97.6,21.9,33.3,6.429366073129334,0.1625,0.24996636705572217,0.1625,0.25028262620625497,0.3125,0.24874998570751913,0.15,0.249090572485016
200.43,96.7,21.9,29.787499999999998,6.429366073129334,0.2625,0.24996636705572217,0.2625,0.25028262620625497,0.2625,0.24874998570751913,0.2625,0.249090572485016
202.455,97.0,21.9,33.025,6.429366073129334,0.2875,0.24996636705572217,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.2875,0.249090572485016
203.665,96.8,21.9,29.0375,6.429366073129334,0.425,0.24996636705572217,0.2875,0.25028262620625497,0.2875,0.24874998570751913,0.1375,0.249090572485016
205.07,97.5,21.9,27.9625,6.429366073129334,0.2375,0.24996636705572217,0.2375,0.25028262620625497,0.2375,0.24874998570751913,0.3625,0.249090572485016
206.515,97.4,22.0,31.012500000000003,6.429366073129334,0.25,0.24996636705572217,0.25,0.25028262620625497,0.25,0.24874998570751913,0.25,0.249090572485016
207.975,97.8,21.9,32.65,6.429366073129334,0.325,0.24996636705572217,0.325,0.25028262620625497,0.325,0.24874998570751913,0.325,0.249090572485016
209.415,96.9,22.0,29.5125,6.429366073129334,0.3375,0.24996636705572217,0.175,0.25028262620625497,0.3375,0.24874998570751913,0.3375,0.249090572485016
210.945,98.0,22.0,26.175,6.429366073129334,0.2875,0.24996636705572217,0.425,0.25028262620625497,0.2875,0.24874998570751913,0.1375,0.249090572485016
212.365,98.0,22.0,28.85,6.429366073129334,0.25,0.24996636705572217,0.125,0.25028262620625497,0.125,0.24874998570751913,0.3875,0.249090572485016
213.935,98.3,22.1,27.0875,6.429366073129334,0.275,0.24996636705572217,0.275,0.25028262620625497,0.2875,0.24874998570751913,0.1375,0.249090572485016
215.635,98.6,22.1,30.6125,6.429366073129334,0.175,0.24996636705572217,0.175,0.25028262620625497,0.175,0.24874998570751913,0.35,0.249090572485016
216.98,98.1,22.1,31.3625,6.429366073129334,0.2625,0.24996636705572217,0.2625,0.25028262620625497,0.3875,0.24874998570751913,0.25,0.249090572485016
218.08,96.6,22.1,32.3375,6.429366073129334,0.35,0.24996636705572217,0.175,0.25028262620625497,0.175,0.24874998570751913,0.35,0.249090572485016
219.405,98.3,22.2,27.2375,6.429366073129334,0.275,0.24996636705572217,0.275,0.25028262620625497,0.2875,0.24874998570751913,0.15,0.249090572485016
220.77,98.0,22.2,29.799999999999997,6.429366073129334,0.3625,0.24996636705572217,0.3625,0.25028262620625497,0.175,0.24874998570751913,0.175,0.249090572485016
222.265,98.6,22.2,34.2625,6.429366073129334,0.175,0.24996636705572217,0.175,0.25028262620625497,0.35,0.24874998570751913,0.35,0.249090572485016
223.495,97.0,22.2,27.5,6.429366073129334,0.1875,0.24996636705572217,0.1875,0.25028262620625497,0.1875,0.24874998570751913,0.1875,0.249090572485016
224.67,98.0,22.2,30.025,6.429366073129334,0.2875,0.24996636705572217,0.2875,0.25028262620625497,0.15,0.24874998570751913,0.2875,0.249090572485016
