,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
278.045,,,1,2,0,exploration,0,"[7.977506568912639, 7.913543869818918, 0.0]",92.55729675292969,None,0,"[0.9940419118988986, 0.9992350234731875, 0.6571519756942109]",100.0
289.355,,,1,2,0,exploration,0,"[7.982765836402779, 7.90883411257468, 0.0]",92.20279693603516,None,0,"[0.9938583000332689, 0.9994363495622052, 0.65721389420675]",100.0
299.275,,,1,2,0,exploration,0,"[7.583236103392473, 7.911755547515066, 0.0]",91.74430084228516,None,0,"[0.9940565228881006, 0.9999902594947373, 0.6572574998984411]",100.0
311.27,,,1,2,0,exploration,0,"[7.274067158773083, 5.6614890451562685, 0.0]",90.20980072021484,None,0,"[0.9942992672046042, 1.000256574252685, 0.6571541129486741]",100.0
324.495,,,1,2,0,exploration,0,"[7.275282905626684, 5.630663695634438, 0.0]",90.0698013305664,None,0,"[0.9949067414895084, 1.0006477737515034, 0.6572268774696117]",100.0
334.98,,,1,2,0,exploration,0,"[7.279282657475425, 5.608195033752851, 0.0]",89.6177978515625,None,0,"[0.9952681454075573, 1.0006680160226995, 0.6572378387950322]",100.0
345.325,,,1,2,0,exploration,0,"[7.369829915751065, 5.470969024985915, 0.0]",88.82779693603516,None,0,"[0.9949736098741199, 1.0004205465355507, 0.6572367703687265]",100.0
354.46,,,1,2,0,exploration,0,"[8.272293502769356, 6.856009358623251, 0.0]",88.03780364990234,None,0,"[0.9947873365509659, 1.000549553791449, 0.657188293867716]",100.0
363.765,,,1,2,0,exploration,0,"[6.829462443258391, 10.30208356254337, 0.0]",87.247802734375,None,0,"[0.9947708291303438, 1.000667573941912, 0.6572344333943106]",100.0
372.865,,,1,2,0,exploration,0,"[6.657402860740257, 11.503277896078965, 0.0]",86.45780181884766,None,0,"[0.994909474104766, 1.000765980306646, 0.6571603460711054]",100.0
383.41,,,1,2,0,exploration,0,"[6.641963490445872, 11.482973155149686, 0.0]",86.16179656982422,None,0,"[0.9948454947253826, 1.0009715680670916, 0.6572343735507681]",100.0
393.34,,,1,2,0,exploration,0,"[7.067844263838859, 10.933739035914643, 0.0]",86.02179718017578,None,0,"[0.9947998581924241, 1.0011743926776164, 0.6572321716640905]",100.0
403.505,,,1,2,0,exploration,0,"[9.399936385779815, 11.499760490667919, 0.0]",85.25129699707031,None,0,"[0.9948189404560623, 1.0013358540426471, 0.657233288913746]",100.0
414.58,,,1,2,0,exploration,0,"[9.399398047388221, 11.406118668092061, 0.0]",84.94879913330078,None,0,"[0.9948429153717631, 1.0014499236958634, 0.6571776636542928]",100.0
426.505,,,1,2,0,exploration,0,"[9.406776509535396, 11.331142267149767, 0.0]",84.80879974365234,None,0,"[0.9949568535984922, 1.0017609958163018, 0.65723345367256]",100.0
437.24,,,1,2,0,exploration,0,"[11.40212104037671, 12.07538941383692, 0.0]",84.10330200195312,None,0,"[0.994956363403846, 1.0020315742056995, 0.6572331691336672]",100.0
448.44,,,1,2,0,exploration,0,"[11.504624470924922, 12.067135400798358, 0.0]",83.52130126953125,None,0,"[0.9950202773349642, 1.002179988900747, 0.6571527170548893]",100.0
459.625,,,1,2,0,exploration,0,"[11.49736897651694, 12.066599090630493, 0.0]",83.38130187988281,None,0,"[0.9948035192251813, 1.0026447841623773, 0.6571716829110447]",100.0
461.64,end_exp,pioneer3at_1,1,2,0,None,0,"[11.496182917760203, 12.066488871652872, 0.0]",83.24130249023438,None,0,"[0.9949016174417259, 1.0027204183221639, 0.6572404393691852]",100.0
472.135,,,1,2,0,None,0,"[11.49070370665771, 12.06588238032554, 0.0]",83.10130310058594,None,0,"[0.9948482828761105, 1.0029791708747193, 0.6572279384945641]",100.0
485.615,,,1,2,0,None,0,"[11.484830408497903, 12.064998545684139, 0.0]",82.9613037109375,None,0,"[0.9949493658659071, 1.0032732571127028, 0.6572312447594549]",100.0
499.265,,,1,2,0,None,0,"[11.47974722109881, 12.064004869563165, 0.0]",82.82129669189453,None,0,"[0.9949557052344807, 1.003466137335048, 0.657262897719946]",100.0
513.4,,,1,2,0,None,0,"[11.45598367526215, 12.038798456233103, 0.0]",82.54129791259766,None,0,"[0.9949083639909284, 1.00364596151091, 0.6571365227446966]",100.0
524.955,,,1,2,0,None,0,"[11.409362981978033, 11.983606342480257, 0.0]",82.40129852294922,None,0,"[0.9949216805961413, 1.0037838418522644, 0.6572298974604387]",100.0
538.79,,,1,2,0,None,0,"[11.399983784702371, 11.956606227352601, 0.0]",82.26129913330078,None,0,"[0.994866130856273, 1.0040935379507097, 0.6571893507946722]",100.0
552.34,,,1,2,0,None,0,"[11.395138060332956, 11.931796208940655, 0.0]",81.9813003540039,None,0,"[0.9947919704224982, 1.00433195820632, 0.6571877360337696]",100.0
566.455,,,1,2,0,None,0,"[11.381621942189383, 11.911918776398416, 0.0]",81.84130096435547,None,0,"[0.994816190840965, 1.0047782428968284, 0.65718711116273]",100.0
580.045,,,1,2,0,None,0,"[11.36448011413594, 11.896865518732277, 0.0]",81.70130157470703,None,0,"[0.9949303029737884, 1.0049851114748767, 0.6572270516782803]",100.0
591.99,,,1,2,0,None,0,"[11.355757047853269, 11.883311133848204, 0.0]",81.42130279541016,None,0,"[0.9949049946068697, 1.0053246713439412, 0.6572454569418502]",100.0
595.71,,,1,2,0,None,0,"[11.354470223842242, 11.878504100961615, 0.0]",81.42130279541016,None,0,"[0.9948580009482607, 1.0054322126955444, 0.6571656443511497]",100.0
